ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source,Doubt
hano1246-184_heshe-1,hano1246-184_heshe-1,heshe-29,,,Greenhilletal2008,False
anei1239-184_heshe-1,anei1239-184_heshe-1,heshe-43,,,Greenhilletal2008,False
lena1238-184_heshe-1,lena1238-184_heshe-1,heshe-43,,,Greenhilletal2008,False
siee1239-184_heshe-1,siee1239-184_heshe-1,heshe-43,,,Greenhilletal2008,False
urav1235-184_heshe-1,urav1235-184_heshe-1,heshe-43,,,Greenhilletal2008,False
kwam1252-184_heshe-1,kwam1252-184_heshe-1,heshe-43,,,Greenhilletal2008,False
sout2869-184_heshe-1,sout2869-184_heshe-1,heshe-43,,,Greenhilletal2008,False
nort2847-184_heshe-1,nort2847-184_heshe-1,heshe-43,,,Greenhilletal2008,False
whit1269-184_heshe-1,whit1269-184_heshe-1,heshe-43,,,Greenhilletal2008,False
saka1289-184_heshe-1,saka1289-184_heshe-1,heshe-6,,,Greenhilletal2008,False
arak1252-184_heshe-1,arak1252-184_heshe-1,heshe-6,,,Greenhilletal2008,False
mere1242-184_heshe-1,mere1242-184_heshe-1,heshe-6,,,Greenhilletal2008,False
daka1243-184_heshe-1,daka1243-184_heshe-1,heshe-6,,,Greenhilletal2008,False
lele1267-184_heshe-1,lele1267-184_heshe-1,heshe-6,,,Greenhilletal2008,False
bier1244-184_heshe-1,bier1244-184_heshe-1,heshe-6,,,Greenhilletal2008,False
akei1237-184_heshe-1,akei1237-184_heshe-1,heshe-6,,,Greenhilletal2008,False
tutu1241-184_heshe-1,tutu1241-184_heshe-1,heshe-6,,,Greenhilletal2008,False
tang1347-184_heshe-1,tang1347-184_heshe-1,heshe-6,,,Greenhilletal2008,False
baki1244-184_heshe-1,baki1244-184_heshe-1,heshe-6,,,Greenhilletal2008,False
malo1243-184_heshe-1,malo1243-184_heshe-1,heshe-6,,,Greenhilletal2008,False
vure1239-184_heshe-1,vure1239-184_heshe-1,heshe-6,,,Greenhilletal2008,False
mota1237-184_heshe-1,mota1237-184_heshe-1,heshe-6,,,Greenhilletal2008,False
lame1260-184_heshe-1,lame1260-184_heshe-1,heshe-6,,,Greenhilletal2008,False
mafe1237-184_heshe-1,mafe1237-184_heshe-1,heshe-6,,,Greenhilletal2008,False
nort2839-184_heshe-1,nort2839-184_heshe-1,heshe-6,,,Greenhilletal2008,False
lewo1242-184_heshe-1,lewo1242-184_heshe-1,heshe-6,,,Greenhilletal2008,False
tolo1255-184_heshe-1,tolo1255-184_heshe-1,heshe-6,,,Greenhilletal2008,False
noku1237-184_heshe-1,noku1237-184_heshe-1,heshe-6,,,Greenhilletal2008,False
labo1244-184_heshe-1,labo1244-184_heshe-1,heshe-6,,,Greenhilletal2008,False
nati1244-184_heshe-1,nati1244-184_heshe-1,heshe-6,,,Greenhilletal2008,False
port1285-184_heshe-1,port1285-184_heshe-1,heshe-6,,,Greenhilletal2008,False
urip1239-184_heshe-1,urip1239-184_heshe-1,heshe-6,,,Greenhilletal2008,False
axam1237-184_heshe-1,axam1237-184_heshe-1,heshe-6,,,Greenhilletal2008,False
sout2859-61_house-1,sout2859-61_house-1,house-1,,,Greenhilletal2008,False
anei1239-61_house-1,anei1239-61_house-1,house-1,,,Greenhilletal2008,False
lena1238-61_house-1,lena1238-61_house-1,house-1,,,Greenhilletal2008,False
sout2856-61_house-1,sout2856-61_house-1,house-1,,,Greenhilletal2008,False
motl1237-61_house-1,motl1237-61_house-1,house-1,,,Greenhilletal2008,False
sout2857-61_house-1,sout2857-61_house-1,house-1,,,Greenhilletal2008,False
katb1237-61_house-2,katb1237-61_house-2,house-1,,,Greenhilletal2008,False
litz1237-61_house-1,litz1237-61_house-1,house-1,,,Greenhilletal2008,False
nese1235-61_house-1,nese1235-61_house-1,house-1,,,Greenhilletal2008,False
nese1235-61_house-2,nese1235-61_house-2,house-1,,,Greenhilletal2008,False
siee1239-61_house-1,siee1239-61_house-1,house-1,,,Greenhilletal2008,False
urav1235-61_house-1,urav1235-61_house-1,house-1,,,Greenhilletal2008,True
arak1252-61_house-1,arak1252-61_house-1,house-1,,,Greenhilletal2008,False
nama1268-61_house-1,nama1268-61_house-1,house-1,,,Greenhilletal2008,False
vinm1237-61_house-1,vinm1237-61_house-1,house-1,,,Greenhilletal2008,False
apma1240-61_house-1,apma1240-61_house-1,house-1,,,Greenhilletal2008,False
saaa1241-61_house-1,saaa1241-61_house-1,house-1,,,Greenhilletal2008,False
seke1241-61_house-1,seke1241-61_house-1,house-1,,,Greenhilletal2008,False
daka1243-61_house-1,daka1243-61_house-1,house-1,,,Greenhilletal2008,False
lele1267-61_house-1,lele1267-61_house-1,house-1,,,Greenhilletal2008,False
paam1238-61_house-1,paam1238-61_house-1,house-1,,,Greenhilletal2008,False
bier1244-61_house-1,bier1244-61_house-1,house-1,,,Greenhilletal2008,False
akei1237-61_house-1,akei1237-61_house-1,house-1,,,Greenhilletal2008,False
tutu1241-61_house-1,tutu1241-61_house-1,house-1,,,Greenhilletal2008,False
lonw1238-61_house-1,lonw1238-61_house-1,house-1,,,Greenhilletal2008,False
tang1347-61_house-1,tang1347-61_house-1,house-1,,,Greenhilletal2008,False
kwam1252-61_house-1,kwam1252-61_house-1,house-1,,,Greenhilletal2008,False
baki1244-61_house-1,baki1244-61_house-1,house-1,,,Greenhilletal2008,False
sout2869-61_house-1,sout2869-61_house-1,house-1,,,Greenhilletal2008,False
vure1239-61_house-1,vure1239-61_house-1,house-1,,,Greenhilletal2008,False
vera1241-61_house-1,vera1241-61_house-1,house-1,,,Greenhilletal2008,False
cent2058-61_house-2,cent2058-61_house-2,house-1,,,Greenhilletal2008,False
nort2847-61_house-1,nort2847-61_house-1,house-1,,,Greenhilletal2008,False
mota1237-61_house-1,mota1237-61_house-1,house-1,,,Greenhilletal2008,False
lame1260-61_house-1,lame1260-61_house-1,house-1,,,Greenhilletal2008,False
mafe1237-61_house-1,mafe1237-61_house-1,house-1,,,Greenhilletal2008,False
nort2839-61_house-1,nort2839-61_house-1,house-1,,,Greenhilletal2008,False
lewo1242-61_house-1,lewo1242-61_house-1,house-1,,,Greenhilletal2008,False
whit1269-61_house-1,whit1269-61_house-1,house-1,,,Greenhilletal2008,False
labo1244-61_house-1,labo1244-61_house-1,house-1,,,Greenhilletal2008,False
nati1244-61_house-1,nati1244-61_house-1,house-1,,,Greenhilletal2008,False
rere1240-61_house-1,rere1240-61_house-1,house-1,,,Greenhilletal2008,False
unua1237-61_house-1,unua1237-61_house-1,house-1,,,Greenhilletal2008,False
aulu1238-61_house-1,aulu1238-61_house-1,house-1,,,Greenhilletal2008,False
malu1245-61_house-1,malu1245-61_house-1,house-1,,,Greenhilletal2008,False
maee1241-61_house-1,maee1241-61_house-1,house-1,,,Greenhilletal2008,False
port1285-61_house-1,port1285-61_house-1,house-1,,,Greenhilletal2008,False
urip1239-61_house-1,urip1239-61_house-1,house-1,,,Greenhilletal2008,False
axam1237-61_house-1,axam1237-61_house-1,house-1,,,Greenhilletal2008,False
mask1242-61_house-1,mask1242-61_house-1,house-1,,,Greenhilletal2008,False
hano1246-61_house-1,hano1246-61_house-1,house-1,,,Greenhilletal2008,False
futu1245-61_house-1,futu1245-61_house-1,house-14,,,Greenhilletal2008,False
emae1237-61_house-1,emae1237-61_house-1,house-14,,,Greenhilletal2008,False
mele1250-61_house-1,mele1250-61_house-1,house-14,,,Greenhilletal2008,False
west2516-61_house-1,west2516-61_house-1,house-14,,,Greenhilletal2008,False
apma1240-61_house-2,apma1240-61_house-2,house-14,,,Greenhilletal2008,False
seke1241-61_house-2,seke1241-61_house-2,house-14,,,Greenhilletal2008,False
cent2058-61_house-1,cent2058-61_house-1,house-14,,,Greenhilletal2008,False
mari1426-61_house-1,mari1426-61_house-1,house-14,,,Greenhilletal2008,False
katb1237-61_house-1,katb1237-61_house-1,house-30,,,Greenhilletal2008,False
mere1242-61_house-1,mere1242-61_house-1,house-30,,,Greenhilletal2008,False
ling1265-61_house-1,ling1265-61_house-1,house-30,,,Greenhilletal2008,False
litz1237-61_house-2,litz1237-61_house-2,house-51,,,Greenhilletal2008,False
mara1399-61_house-1,mara1399-61_house-1,house-51,,,Greenhilletal2008,False
bign1238-61_house-1,bign1238-61_house-1,house-51,,,Greenhilletal2008,False
leme1238-61_house-1,leme1238-61_house-1,house-52,,,Greenhilletal2008,False
saka1289-61_house-1,saka1289-61_house-1,house-53,,,Greenhilletal2008,False
malo1243-61_house-1,malo1243-61_house-1,house-7,,,Greenhilletal2008,False
noku1237-61_house-1,noku1237-61_house-1,house-7,,,Greenhilletal2008,False
anei1239-194_how-1,anei1239-194_how-1,how-1,,,Greenhilletal2008,False
futu1245-194_how-1,futu1245-194_how-1,how-1,,,Greenhilletal2008,False
urav1235-194_how-1,urav1235-194_how-1,how-1,,,Greenhilletal2008,False
kwam1252-194_how-1,kwam1252-194_how-1,how-1,,,Greenhilletal2008,False
emae1237-194_how-1,emae1237-194_how-1,how-11,,,Greenhilletal2008,False
mele1250-194_how-1,mele1250-194_how-1,how-11,,,Greenhilletal2008,False
west2516-194_how-1,west2516-194_how-1,how-11,,,Greenhilletal2008,False
mask1242-194_how-1,mask1242-194_how-1,how-18,,,Greenhilletal2008,False
axam1237-194_how-1,axam1237-194_how-1,how-21,,,Greenhilletal2008,False
sout2857-194_how-1,sout2857-194_how-1,how-27,,,Greenhilletal2008,True
nese1235-194_how-1,nese1235-194_how-1,how-31,,,Greenhilletal2008,False
west2516-194_how-1,west2516-194_how-1,how-51,,,Greenhilletal2008,False
mara1399-194_how-1,mara1399-194_how-1,how-55,,,Greenhilletal2008,False
urip1239-194_how-1,urip1239-194_how-1,how-55,,,Greenhilletal2008,False
malu1245-194_how-1,malu1245-194_how-1,how-56,,,Greenhilletal2008,False
maee1241-194_how-1,maee1241-194_how-1,how-56,,,Greenhilletal2008,False
litz1237-194_how-2,litz1237-194_how-2,how-57,,,Greenhilletal2008,False
litz1237-194_how-3,litz1237-194_how-3,how-57,,,Greenhilletal2008,False
vinm1237-194_how-2,vinm1237-194_how-2,how-57,,,Greenhilletal2008,False
nese1235-194_how-1,nese1235-194_how-1,how-58,,,Greenhilletal2008,False
apma1240-194_how-2,apma1240-194_how-2,how-58,,,Greenhilletal2008,False
leme1238-194_how-1,leme1238-194_how-1,how-58,,,Greenhilletal2008,False
paam1238-194_how-1,paam1238-194_how-1,how-58,,,Greenhilletal2008,False
bier1244-194_how-1,bier1244-194_how-1,how-58,,,Greenhilletal2008,False
lame1260-194_how-1,lame1260-194_how-1,how-58,,,Greenhilletal2008,False
lewo1242-194_how-1,lewo1242-194_how-1,how-58,,,Greenhilletal2008,False
labo1244-194_how-1,labo1244-194_how-1,how-60,,,Greenhilletal2008,False
katb1237-194_how-1,katb1237-194_how-1,how-62,,,Greenhilletal2008,False
ling1265-194_how-1,ling1265-194_how-1,how-62,,,Greenhilletal2008,False
siee1239-194_how-1,siee1239-194_how-1,how-64,,,Greenhilletal2008,False
bign1238-194_how-1,bign1238-194_how-1,how-65,,,Greenhilletal2008,False
rere1240-194_how-1,rere1240-194_how-1,how-67,,,Greenhilletal2008,False
unua1237-194_how-1,unua1237-194_how-1,how-67,,,Greenhilletal2008,False
port1285-194_how-1,port1285-194_how-1,how-69,,,Greenhilletal2008,False
aulu1238-194_how-1,aulu1238-194_how-1,how-71,,,Greenhilletal2008,False
sout2856-194_how-1,sout2856-194_how-1,how-81,,,Greenhilletal2008,False
apma1240-194_how-2,apma1240-194_how-2,how-82,,,Greenhilletal2008,False
leme1238-194_how-1,leme1238-194_how-1,how-82,,,Greenhilletal2008,False
paam1238-194_how-1,paam1238-194_how-1,how-82,,,Greenhilletal2008,False
apma1240-194_how-2,apma1240-194_how-2,how-83,,,Greenhilletal2008,False
leme1238-194_how-1,leme1238-194_how-1,how-83,,,Greenhilletal2008,False
paam1238-194_how-1,paam1238-194_how-1,how-83,,,Greenhilletal2008,False
apma1240-194_how-1,apma1240-194_how-1,how-84,,,Greenhilletal2008,False
lena1238-194_how-1,lena1238-194_how-1,how-87,,,Greenhilletal2008,False
whit1269-194_how-1,whit1269-194_how-1,how-87,,,Greenhilletal2008,False
anei1239-57_husband-1,anei1239-57_husband-1,husband-17,,,Greenhilletal2008,False
lena1238-57_husband-1,lena1238-57_husband-1,husband-17,,,Greenhilletal2008,False
nese1235-57_husband-1,nese1235-57_husband-1,husband-17,,,Greenhilletal2008,False
vinm1237-57_husband-1,vinm1237-57_husband-1,husband-17,,,Greenhilletal2008,False
saaa1241-57_husband-1,saaa1241-57_husband-1,husband-17,,,Greenhilletal2008,False
kwam1252-57_husband-1,kwam1252-57_husband-1,husband-17,,,Greenhilletal2008,False
sout2869-57_husband-1,sout2869-57_husband-1,husband-17,,,Greenhilletal2008,False
malo1243-57_husband-1,malo1243-57_husband-1,husband-17,,,Greenhilletal2008,False
nort2847-57_husband-1,nort2847-57_husband-1,husband-17,,,Greenhilletal2008,False
whit1269-57_husband-1,whit1269-57_husband-1,husband-17,,,Greenhilletal2008,False
mere1242-57_husband-1,mere1242-57_husband-1,husband-18,,,Greenhilletal2008,False
sout2859-57_husband-1,sout2859-57_husband-1,husband-2,,,Greenhilletal2008,False
siee1239-57_husband-1,siee1239-57_husband-1,husband-2,,,Greenhilletal2008,False
urav1235-57_husband-1,urav1235-57_husband-1,husband-2,,,Greenhilletal2008,False
apma1240-57_husband-1,apma1240-57_husband-1,husband-2,,,Greenhilletal2008,False
paam1238-57_husband-1,paam1238-57_husband-1,husband-2,,,Greenhilletal2008,False
mota1237-57_husband-1,mota1237-57_husband-1,husband-2,,,Greenhilletal2008,False
lame1260-57_husband-1,lame1260-57_husband-1,husband-2,,,Greenhilletal2008,False
lewo1242-57_husband-1,lewo1242-57_husband-1,husband-2,,,Greenhilletal2008,False
port1285-57_husband-1,port1285-57_husband-1,husband-2,,,Greenhilletal2008,False
mask1242-57_husband-1,mask1242-57_husband-1,husband-2,,,Greenhilletal2008,False
hano1246-57_husband-1,hano1246-57_husband-1,husband-2,,,Greenhilletal2008,False
futu1245-57_husband-1,futu1245-57_husband-1,husband-23,,,Greenhilletal2008,False
mara1399-57_husband-1,mara1399-57_husband-1,husband-37,,,Greenhilletal2008,False
litz1237-57_husband-2,litz1237-57_husband-2,husband-38,,,Greenhilletal2008,False
mara1399-57_husband-2,mara1399-57_husband-2,husband-38,,,Greenhilletal2008,False
malu1245-57_husband-1,malu1245-57_husband-1,husband-38,,,Greenhilletal2008,False
maee1241-57_husband-1,maee1241-57_husband-1,husband-38,,,Greenhilletal2008,False
mere1242-57_husband-1,mere1242-57_husband-1,husband-40,,,Greenhilletal2008,False
lame1260-57_husband-1,lame1260-57_husband-1,husband-59,,,Greenhilletal2008,False
lewo1242-57_husband-1,lewo1242-57_husband-1,husband-59,,,Greenhilletal2008,False
nati1244-57_husband-1,nati1244-57_husband-1,husband-6,,,Greenhilletal2008,False
arak1252-57_husband-1,arak1252-57_husband-1,husband-60,,,Greenhilletal2008,False
tang1347-57_husband-1,tang1347-57_husband-1,husband-60,,,Greenhilletal2008,False
lele1267-57_husband-1,lele1267-57_husband-1,husband-61,,,Greenhilletal2008,False
bier1244-57_husband-1,bier1244-57_husband-1,husband-62,,,Greenhilletal2008,False
baki1244-57_husband-1,baki1244-57_husband-1,husband-62,,,Greenhilletal2008,False
mota1237-57_husband-1,mota1237-57_husband-1,husband-64,,,Greenhilletal2008,False
motl1237-57_husband-1,motl1237-57_husband-1,husband-65,,,Greenhilletal2008,False
leme1238-57_husband-1,leme1238-57_husband-1,husband-65,,,Greenhilletal2008,False
vure1239-57_husband-1,vure1239-57_husband-1,husband-65,,,Greenhilletal2008,False
vera1241-57_husband-1,vera1241-57_husband-1,husband-65,,,Greenhilletal2008,False
sout2857-57_husband-2,sout2857-57_husband-2,husband-67,,,Greenhilletal2008,False
labo1244-57_husband-1,labo1244-57_husband-1,husband-67,,,Greenhilletal2008,False
ling1265-57_husband-1,ling1265-57_husband-1,husband-67,,,Greenhilletal2008,False
nama1268-57_husband-1,nama1268-57_husband-1,husband-68,,,Greenhilletal2008,False
akei1237-57_husband-1,akei1237-57_husband-1,husband-69,,,Greenhilletal2008,False
cent2058-57_husband-1,cent2058-57_husband-1,husband-71,,,Greenhilletal2008,False
tolo1255-57_husband-1,tolo1255-57_husband-1,husband-71,,,Greenhilletal2008,False
bign1238-57_husband-1,bign1238-57_husband-1,husband-72,,,Greenhilletal2008,False
rere1240-57_husband-1,rere1240-57_husband-1,husband-72,,,Greenhilletal2008,False
unua1237-57_husband-1,unua1237-57_husband-1,husband-72,,,Greenhilletal2008,False
urip1239-57_husband-1,urip1239-57_husband-1,husband-72,,,Greenhilletal2008,False
saka1289-57_husband-1,saka1289-57_husband-1,husband-74,,,Greenhilletal2008,False
daka1243-57_husband-1,daka1243-57_husband-1,husband-75,,,Greenhilletal2008,False
lonw1238-57_husband-1,lonw1238-57_husband-1,husband-76,,,Greenhilletal2008,False
aulu1238-57_husband-1,aulu1238-57_husband-1,husband-83,,,Greenhilletal2008,False
labo1244-57_husband-1,labo1244-57_husband-1,husband-89,,,Greenhilletal2008,False
mask1242-57_husband-1,mask1242-57_husband-1,husband-90,,,Greenhilletal2008,False
sout2859-182_i-1,sout2859-182_i-1,i-1,,,Greenhilletal2008,False
anei1239-182_i-1,anei1239-182_i-1,i-1,,,Greenhilletal2008,False
futu1245-182_i-1,futu1245-182_i-1,i-1,,,Greenhilletal2008,False
futu1245-182_i-2,futu1245-182_i-2,i-1,,,Greenhilletal2008,False
lena1238-182_i-1,lena1238-182_i-1,i-1,,,Greenhilletal2008,False
emae1237-182_i-1,emae1237-182_i-1,i-1,,,Greenhilletal2008,False
saka1289-182_i-1,saka1289-182_i-1,i-1,,,Greenhilletal2008,False
mele1250-182_i-1,mele1250-182_i-1,i-1,,,Greenhilletal2008,False
west2516-182_i-1,west2516-182_i-1,i-1,,,Greenhilletal2008,False
sout2856-182_i-1,sout2856-182_i-1,i-1,,,Greenhilletal2008,False
motl1237-182_i-1,motl1237-182_i-1,i-1,,,Greenhilletal2008,False
sout2857-182_i-1,sout2857-182_i-1,i-1,,,Greenhilletal2008,False
katb1237-182_i-1,katb1237-182_i-1,i-1,,,Greenhilletal2008,False
litz1237-182_i-1,litz1237-182_i-1,i-1,,,Greenhilletal2008,False
nese1235-182_i-1,nese1235-182_i-1,i-1,,,Greenhilletal2008,False
mara1399-182_i-1,mara1399-182_i-1,i-1,,,Greenhilletal2008,False
siee1239-182_i-1,siee1239-182_i-1,i-1,,,Greenhilletal2008,False
urav1235-182_i-1,urav1235-182_i-1,i-1,,,Greenhilletal2008,False
arak1252-182_i-1,arak1252-182_i-1,i-1,,,Greenhilletal2008,False
mere1242-182_i-1,mere1242-182_i-1,i-1,,,Greenhilletal2008,False
nama1268-182_i-1,nama1268-182_i-1,i-1,,,Greenhilletal2008,False
vinm1237-182_i-1,vinm1237-182_i-1,i-1,,,Greenhilletal2008,False
apma1240-182_i-1,apma1240-182_i-1,i-1,,,Greenhilletal2008,False
saaa1241-182_i-1,saaa1241-182_i-1,i-1,,,Greenhilletal2008,False
leme1238-182_i-1,leme1238-182_i-1,i-1,,,Greenhilletal2008,False
daka1243-182_i-1,daka1243-182_i-1,i-1,,,Greenhilletal2008,False
lele1267-182_i-1,lele1267-182_i-1,i-1,,,Greenhilletal2008,False
paam1238-182_i-1,paam1238-182_i-1,i-1,,,Greenhilletal2008,False
bier1244-182_i-1,bier1244-182_i-1,i-1,,,Greenhilletal2008,False
akei1237-182_i-1,akei1237-182_i-1,i-1,,,Greenhilletal2008,False
tutu1241-182_i-1,tutu1241-182_i-1,i-1,,,Greenhilletal2008,False
lonw1238-182_i-1,lonw1238-182_i-1,i-1,,,Greenhilletal2008,False
tang1347-182_i-1,tang1347-182_i-1,i-1,,,Greenhilletal2008,False
kwam1252-182_i-1,kwam1252-182_i-1,i-1,,,Greenhilletal2008,False
baki1244-182_i-1,baki1244-182_i-1,i-1,,,Greenhilletal2008,False
sout2869-182_i-1,sout2869-182_i-1,i-1,,,Greenhilletal2008,False
malo1243-182_i-1,malo1243-182_i-1,i-1,,,Greenhilletal2008,False
vure1239-182_i-1,vure1239-182_i-1,i-1,,,Greenhilletal2008,False
vera1241-182_i-1,vera1241-182_i-1,i-1,,,Greenhilletal2008,False
cent2058-182_i-1,cent2058-182_i-1,i-1,,,Greenhilletal2008,False
nort2847-182_i-1,nort2847-182_i-1,i-1,,,Greenhilletal2008,False
mota1237-182_i-1,mota1237-182_i-1,i-1,,,Greenhilletal2008,False
lame1260-182_i-1,lame1260-182_i-1,i-1,,,Greenhilletal2008,False
mafe1237-182_i-1,mafe1237-182_i-1,i-1,,,Greenhilletal2008,False
nort2839-182_i-1,nort2839-182_i-1,i-1,,,Greenhilletal2008,False
lewo1242-182_i-1,lewo1242-182_i-1,i-1,,,Greenhilletal2008,False
whit1269-182_i-1,whit1269-182_i-1,i-1,,,Greenhilletal2008,False
tolo1255-182_i-1,tolo1255-182_i-1,i-1,,,Greenhilletal2008,False
noku1237-182_i-1,noku1237-182_i-1,i-1,,,Greenhilletal2008,False
bign1238-182_i-1,bign1238-182_i-1,i-1,,,Greenhilletal2008,False
labo1244-182_i-1,labo1244-182_i-1,i-1,,,Greenhilletal2008,False
nati1244-182_i-1,nati1244-182_i-1,i-1,,,Greenhilletal2008,False
ling1265-182_i-1,ling1265-182_i-1,i-1,,,Greenhilletal2008,False
rere1240-182_i-1,rere1240-182_i-1,i-1,,,Greenhilletal2008,False
unua1237-182_i-1,unua1237-182_i-1,i-1,,,Greenhilletal2008,False
aulu1238-182_i-1,aulu1238-182_i-1,i-1,,,Greenhilletal2008,False
malu1245-182_i-1,malu1245-182_i-1,i-1,,,Greenhilletal2008,False
maee1241-182_i-1,maee1241-182_i-1,i-1,,,Greenhilletal2008,False
port1285-182_i-1,port1285-182_i-1,i-1,,,Greenhilletal2008,False
urip1239-182_i-1,urip1239-182_i-1,i-1,,,Greenhilletal2008,False
axam1237-182_i-1,axam1237-182_i-1,i-1,,,Greenhilletal2008,False
mask1242-182_i-1,mask1242-182_i-1,i-1,,,Greenhilletal2008,False
mari1426-182_i-1,mari1426-182_i-1,i-1,,,Greenhilletal2008,False
east2443-182_i-1,east2443-182_i-1,i-1,,,Greenhilletal2008,False
futu1245-182_i-1,futu1245-182_i-1,i-18,,,Greenhilletal2008,False
sout2859-182_i-1,sout2859-182_i-1,i-21,,,Greenhilletal2008,False
anei1239-182_i-1,anei1239-182_i-1,i-21,,,Greenhilletal2008,False
futu1245-182_i-1,futu1245-182_i-1,i-21,,,Greenhilletal2008,False
futu1245-182_i-2,futu1245-182_i-2,i-21,,,Greenhilletal2008,False
lena1238-182_i-1,lena1238-182_i-1,i-21,,,Greenhilletal2008,False
emae1237-182_i-1,emae1237-182_i-1,i-21,,,Greenhilletal2008,False
saka1289-182_i-1,saka1289-182_i-1,i-21,,,Greenhilletal2008,False
mele1250-182_i-1,mele1250-182_i-1,i-21,,,Greenhilletal2008,False
west2516-182_i-1,west2516-182_i-1,i-21,,,Greenhilletal2008,False
sout2856-182_i-1,sout2856-182_i-1,i-21,,,Greenhilletal2008,False
motl1237-182_i-1,motl1237-182_i-1,i-21,,,Greenhilletal2008,False
sout2857-182_i-1,sout2857-182_i-1,i-21,,,Greenhilletal2008,False
katb1237-182_i-1,katb1237-182_i-1,i-21,,,Greenhilletal2008,False
litz1237-182_i-1,litz1237-182_i-1,i-21,,,Greenhilletal2008,False
nese1235-182_i-1,nese1235-182_i-1,i-21,,,Greenhilletal2008,False
mara1399-182_i-1,mara1399-182_i-1,i-21,,,Greenhilletal2008,False
siee1239-182_i-1,siee1239-182_i-1,i-21,,,Greenhilletal2008,False
urav1235-182_i-1,urav1235-182_i-1,i-21,,,Greenhilletal2008,False
arak1252-182_i-1,arak1252-182_i-1,i-21,,,Greenhilletal2008,False
mere1242-182_i-1,mere1242-182_i-1,i-21,,,Greenhilletal2008,False
nama1268-182_i-1,nama1268-182_i-1,i-21,,,Greenhilletal2008,False
vinm1237-182_i-1,vinm1237-182_i-1,i-21,,,Greenhilletal2008,False
apma1240-182_i-1,apma1240-182_i-1,i-21,,,Greenhilletal2008,False
saaa1241-182_i-1,saaa1241-182_i-1,i-21,,,Greenhilletal2008,False
leme1238-182_i-1,leme1238-182_i-1,i-21,,,Greenhilletal2008,False
daka1243-182_i-1,daka1243-182_i-1,i-21,,,Greenhilletal2008,False
lele1267-182_i-1,lele1267-182_i-1,i-21,,,Greenhilletal2008,False
paam1238-182_i-1,paam1238-182_i-1,i-21,,,Greenhilletal2008,False
bier1244-182_i-1,bier1244-182_i-1,i-21,,,Greenhilletal2008,False
akei1237-182_i-1,akei1237-182_i-1,i-21,,,Greenhilletal2008,False
tutu1241-182_i-1,tutu1241-182_i-1,i-21,,,Greenhilletal2008,False
